t,c_mean,c_surface,c_bulk,gamma_max,gamma_surface,R_max,R_surface,j_mean
3.10750000e+01,1.01290399e+04,1.01293988e+04,1.01290036e+04,5.94839858e-01,5.94824151e-01,3.86166730e-01,3.86166730e-01,5.99822700e+00
3.10800000e+01,1.01290590e+04,1.01290639e+04,1.01290585e+04,5.94837660e-01,5.94837528e-01,2.14283176e-03,2.14283176e-03,4.86113898e+00
3.10850000e+01,1.01290798e+04,1.01292903e+04,1.01290585e+04,5.94837660e-01,5.94828476e-01,2.25237027e-01,2.25237027e-01,5.12893178e+00
3.10900000e+01,1.01290995e+04,1.01295048e+04,1.01290585e+04,5.94837660e-01,5.94819907e-01,4.36649320e-01,4.36649320e-01,5.88735667e+00
3.10950000e+01,1.01291223e+04,1.01292078e+04,1.01291136e+04,5.94835455e-01,5.94831766e-01,8.95811779e-02,8.95811779e-02,4.54703482e+00
3.11000000e+01,1.01291392e+04,1.01293919e+04,1.01291136e+04,5.94835455e-01,5.94824420e-01,2.71022296e-01,2.71022296e-01,5.68416060e+00
3.11050000e+01,1.01291649e+04,1.01291700e+04,1.01291644e+04,5.94833434e-01,5.94833185e-01,1.20081150e-04,1.20081150e-04,5.41639781e+00
3.11100000e+01,1.01291813e+04,1.01293050e+04,1.01291687e+04,5.94833251e-01,5.94827878e-01,1.31027867e-01,1.31027867e-01,4.65798995e+00
3.11150000e+01,1.01292050e+04,1.01295640e+04,1.01291687e+04,5.94833251e-01,5.94817544e-01,3.86170958e-01,3.86170958e-01,5.99835930e+00
3.11200000e+01,1.01292242e+04,1.01292291e+04,1.01292237e+04,5.94831053e-01,5.94830921e-01,2.14285522e-03,2.14285522e-03,4.86124620e+00
3.11250000e+01,1.01292450e+04,1.01294555e+04,1.01292237e+04,5.94831053e-01,5.94821869e-01,2.25239492e-01,2.25239492e-01,5.12904490e+00
3.11300000e+01,1.01292647e+04,1.01296700e+04,1.01292237e+04,5.94831053e-01,5.94813300e-01,4.36654100e-01,4.36654100e-01,5.88748652e+00
3.11350000e+01,1.01292874e+04,1.01293730e+04,1.01292788e+04,5.94828848e-01,5.94825159e-01,8.95821586e-02,8.95821586e-02,4.54713511e+00
3.11400000e+01,1.01293044e+04,1.01295571e+04,1.01292788e+04,5.94828848e-01,5.94817813e-01,2.71025263e-01,2.71025263e-01,5.68428597e+00
3.11450000e+01,1.01293301e+04,1.01293351e+04,1.01293296e+04,5.94826827e-01,5.94826578e-01,1.20082465e-04,1.20082465e-04,5.41651727e+00
3.11500000e+01,1.01293464e+04,1.01294702e+04,1.01293339e+04,5.94826644e-01,5.94821271e-01,1.31029301e-01,1.31029301e-01,4.65809268e+00
3.11550000e+01,1.01293702e+04,1.01297291e+04,1.01293339e+04,5.94826644e-01,5.94810937e-01,3.86175185e-01,3.86175185e-01,5.99849159e+00
3.11600000e+01,1.01293893e+04,1.01293942e+04,1.01293888e+04,5.94824446e-01,5.94824314e-01,2.14287868e-03,2.14287868e-03,4.86135342e+00
3.11650000e+01,1.01294101e+04,1.01296206e+04,1.01293889e+04,5.94824446e-01,5.94815262e-01,2.25241958e-01,2.25241958e-01,5.12915803e+00
3.11700000e+01,1.01294299e+04,1.01298352e+04,1.01293889e+04,5.94824446e-01,5.94806693e-01,4.36658880e-01,4.36658880e-01,5.88761636e+00
3.11750000e+01,1.01294526e+04,1.01295381e+04,1.01294440e+04,5.94822241e-01,5.94818552e-01,8.95831393e-02,8.95831393e-02,4.54723539e+00
3.11800000e+01,1.01294695e+04,1.01297223e+04,1.01294440e+04,5.94822241e-01,5.94811206e-01,2.71028230e-01,2.71028230e-01,5.68441134e+00
3.11850000e+01,1.01294953e+04,1.01295003e+04,1.01294948e+04,5.94820220e-01,5.94819971e-01,1.20083779e-04,1.20083779e-04,5.41663673e+00
3.11900000e+01,1.01295116e+04,1.01296354e+04,1.01294991e+04,5.94820037e-01,5.94814664e-01,1.31030736e-01,1.31030736e-01,4.65819542e+00
3.11950000e+01,1.01295354e+04,1.01298943e+04,1.01294991e+04,5.94820037e-01,5.94804330e-01,3.86179413e-01,3.86179413e-01,5.99862389e+00
3.12000000e+01,1.01295545e+04,1.01295594e+04,1.01295540e+04,5.94817839e-01,5.94817707e-01,2.14290214e-03,2.14290214e-03,4.86146063e+00
3.12050000e+01,1.01295753e+04,1.01297858e+04,1.01295540e+04,5.94817839e-01,5.94808655e-01,2.25244424e-01,2.25244424e-01,5.12927115e+00
3.12100000e+01,1.01295950e+04,1.01300003e+04,1.01295540e+04,5.94817839e-01,5.94800087e-01,4.36663660e-01,4.36663660e-01,5.88774621e+00
3.12150000e+01,1.01296178e+04,1.01297033e+04,1.01296091e+04,5.94815635e-01,5.94811945e-01,8.95841199e-02,8.95841199e-02,4.54733568e+00
3.12200000e+01,1.01296347e+04,1.01298874e+04,1.01296091e+04,5.94815635e-01,5.94804599e-01,2.71031196e-01,2.71031196e-01,5.68453670e+00
3.12250000e+01,1.01296605e+04,1.01296655e+04,1.01296599e+04,5.94813613e-01,5.94813364e-01,1.20085094e-04,1.20085094e-04,5.41675619e+00
3.12300000e+01,1.01296768e+04,1.01298005e+04,1.01296643e+04,5.94813430e-01,5.94808058e-01,1.31032170e-01,1.31032170e-01,4.65829815e+00
3.12350000e+01,1.01297006e+04,1.01300595e+04,1.01296643e+04,5.94813430e-01,5.94797724e-01,3.86183640e-01,3.86183640e-01,5.99875618e+00
3.12400000e+01,1.01297197e+04,1.01297246e+04,1.01297192e+04,5.94811232e-01,5.94811100e-01,2.14292559e-03,2.14292559e-03,4.86156785e+00
3.12450000e+01,1.01297405e+04,1.01299510e+04,1.01297192e+04,5.94811232e-01,5.94802049e-01,2.25246889e-01,2.25246889e-01,5.12938427e+00
3.12500000e+01,1.01297602e+04,1.01301655e+04,1.01297192e+04,5.94811232e-01,5.94793480e-01,4.36668439e-01,4.36668439e-01,5.88787606e+00
3.12550000e+01,1.01297830e+04,1.01298685e+04,1.01297743e+04,5.94809028e-01,5.94805338e-01,8.95851005e-02,8.95851005e-02,4.54743596e+00
3.12600000e+01,1.01297999e+04,1.01300526e+04,1.01297743e+04,5.94809028e-01,5.94797993e-01,2.71034163e-01,2.71034163e-01,5.68466207e+00
3.12650000e+01,1.01298256e+04,1.01298307e+04,1.01298251e+04,5.94807007e-01,5.94806758e-01,1.20086408e-04,1.20086408e-04,5.41687565e+00
3.12700000e+01,1.01298419e+04,1.01299657e+04,1.01298294e+04,5.94806823e-01,5.94801451e-01,1.31033604e-01,1.31033604e-01,4.65840088e+00
3.12750000e+01,1.01298657e+04,1.01302246e+04,1.01298294e+04,5.94806823e-01,5.94791117e-01,3.86187867e-01,3.86187867e-01,5.99888847e+00
3.12800000e+01,1.01298849e+04,1.01298897e+04,1.01298844e+04,5.94804626e-01,5.94804493e-01,2.14294905e-03,2.14294905e-03,4.86167506e+00
3.12850000e+01,1.01299057e+04,1.01301161e+04,1.01298844e+04,5.94804626e-01,5.94795442e-01,2.25249355e-01,2.25249355e-01,5.12949738e+00
3.12900000e+01,1.01299254e+04,1.01303307e+04,1.01298844e+04,5.94804625e-01,5.94786874e-01,4.36673219e-01,4.36673219e-01,5.88800590e+00
3.12950000e+01,1.01299481e+04,1.01300336e+04,1.01299395e+04,5.94802421e-01,5.94798732e-01,8.95860810e-02,8.95860810e-02,4.54753625e+00
3.13000000e+01,1.01299650e+04,1.01302178e+04,1.01299395e+04,5.94802421e-01,5.94791386e-01,2.71037129e-01,2.71037129e-01,5.68478743e+00
3.13050000e+01,1.01299908e+04,1.01299958e+04,1.01299903e+04,5.94800400e-01,5.94800151e-01,1.20087722e-04,1.20087722e-04,5.41699510e+00
3.13100000e+01,1.01300071e+04,1.01301309e+04,1.01299946e+04,5.94800217e-01,5.94794844e-01,1.31035038e-01,1.31035038e-01,4.65850361e+00
3.13150000e+01,1.01300309e+04,1.01303898e+04,1.01299946e+04,5.94800217e-01,5.94784511e-01,3.86192093e-01,3.86192093e-01,5.99902077e+00
3.13200000e+01,1.01300500e+04,1.01300549e+04,1.01300495e+04,5.94798019e-01,5.94797887e-01,2.14297250e-03,2.14297250e-03,4.86178227e+00
3.13250000e+01,1.01300708e+04,1.01302813e+04,1.01300495e+04,5.94798019e-01,5.94788836e-01,2.25251820e-01,2.25251820e-01,5.12961050e+00
3.13300000e+01,1.01300905e+04,1.01304958e+04,1.01300495e+04,5.94798019e-01,5.94780267e-01,4.36677998e-01,4.36677998e-01,5.88813575e+00
3.13350000e+01,1.01301133e+04,1.01301988e+04,1.01301046e+04,5.94795815e-01,5.94792125e-01,8.95870615e-02,8.95870615e-02,4.54763653e+00
3.13400000e+01,1.01301302e+04,1.01303829e+04,1.01301046e+04,5.94795814e-01,5.94784780e-01,2.71040096e-01,2.71040096e-01,5.68491279e+00
3.13450000e+01,1.01301559e+04,1.01301610e+04,1.01301554e+04,5.94793793e-01,5.94793545e-01,1.20089037e-04,1.20089037e-04,5.41711456e+00
3.13500000e+01,1.01301723e+04,1.01302960e+04,1.01301597e+04,5.94793610e-01,5.94788238e-01,1.31036472e-01,1.31036472e-01,4.65860634e+00
3.13550000e+01,1.01301961e+04,1.01305549e+04,1.01301598e+04,5.94793610e-01,5.94777905e-01,3.86196320e-01,3.86196320e-01,5.99915305e+00
3.13600000e+01,1.01302152e+04,1.01302201e+04,1.01302147e+04,5.94791412e-01,5.94791280e-01,2.14299596e-03,2.14299596e-03,4.86188948e+00
3.13650000e+01,1.01302360e+04,1.01304465e+04,1.01302147e+04,5.94791412e-01,5.94782229e-01,2.25254285e-01,2.25254285e-01,5.12972362e+00
3.13700000e+01,1.01302557e+04,1.01306610e+04,1.01302147e+04,5.94791412e-01,5.94773661e-01,4.36682776e-01,4.36682776e-01,5.88826559e+00
3.13750000e+01,1.01302785e+04,1.01303640e+04,1.01302698e+04,5.94789208e-01,5.94785519e-01,8.95880420e-02,8.95880420e-02,4.54773681e+00
3.13800000e+01,1.01302954e+04,1.01305481e+04,1.01302698e+04,5.94789208e-01,5.94778173e-01,2.71043062e-01,2.71043062e-01,5.68503815e+00
3.13850000e+01,1.01303211e+04,1.01303261e+04,1.01303206e+04,5.94787187e-01,5.94786938e-01,1.20090351e-04,1.20090351e-04,5.41723401e+00
3.13900000e+01,1.01303374e+04,1.01304612e+04,1.01303249e+04,5.94787004e-01,5.94781631e-01,1.31037906e-01,1.31037906e-01,4.65870907e+00
3.13950000e+01,1.01303612e+04,1.01307201e+04,1.01303249e+04,5.94787004e-01,5.94771298e-01,3.86200546e-01,3.86200546e-01,5.99928534e+00
3.14000000e+01,1.01303803e+04,1.01303852e+04,1.01303798e+04,5.94784806e-01,5.94784674e-01,2.14301941e-03,2.14301941e-03,4.86199669e+00
3.14050000e+01,1.01304011e+04,1.01306116e+04,1.01303799e+04,5.94784806e-01,5.94775623e-01,2.25256750e-01,2.25256750e-01,5.12983673e+00
3.14100000e+01,1.01304209e+04,1.01308261e+04,1.01303799e+04,5.94784806e-01,5.94767055e-01,4.36687555e-01,4.36687555e-01,5.88839543e+00
3.14150000e+01,1.01304436e+04,1.01305291e+04,1.01304350e+04,5.94782602e-01,5.94778912e-01,8.95890224e-02,8.95890224e-02,4.54783710e+00
3.14200000e+01,1.01304605e+04,1.01307132e+04,1.01304350e+04,5.94782602e-01,5.94771567e-01,2.71046028e-01,2.71046028e-01,5.68516351e+00
3.14250000e+01,1.01304863e+04,1.01304913e+04,1.01304858e+04,5.94780581e-01,5.94780332e-01,1.20091665e-04,1.20091665e-04,5.41735347e+00
3.14300000e+01,1.01305026e+04,1.01306264e+04,1.01304901e+04,5.94780397e-01,5.94775025e-01,1.31039340e-01,1.31039340e-01,4.65881180e+00
3.14350000e+01,1.01305264e+04,1.01308853e+04,1.01304901e+04,5.94780397e-01,5.94764692e-01,3.86204772e-01,3.86204772e-01,5.99941763e+00
3.14400000e+01,1.01305455e+04,1.01305504e+04,1.01305450e+04,5.94778200e-01,5.94778067e-01,2.14304286e-03,2.14304286e-03,4.86210390e+00
3.14450000e+01,1.01305663e+04,1.01307768e+04,1.01305450e+04,5.94778200e-01,5.94769017e-01,2.25259215e-01,2.25259215e-01,5.12994985e+00
3.14500000e+01,1.01305860e+04,1.01309913e+04,1.01305450e+04,5.94778200e-01,5.94760449e-01,4.36692333e-01,4.36692333e-01,5.88852527e+00
3.14550000e+01,1.01306088e+04,1.01306943e+04,1.01306001e+04,5.94775995e-01,5.94772306e-01,8.95900027e-02,8.95900027e-02,4.54793738e+00
3.14600000e+01,1.01306257e+04,1.01308784e+04,1.01306001e+04,5.94775995e-01,5.94764961e-01,2.71048994e-01,2.71048994e-01,5.68528887e+00
3.14650000e+01,1.01306514e+04,1.01306565e+04,1.01306509e+04,5.94773974e-01,5.94773725e-01,1.20092979e-04,1.20092979e-04,5.41747292e+00
3.14700000e+01,1.01306677e+04,1.01307915e+04,1.01306552e+04,5.94773791e-01,5.94768419e-01,1.31040774e-01,1.31040774e-01,4.65891452e+00
3.14750000e+01,1.01306915e+04,1.01310504e+04,1.01306552e+04,5.94773791e-01,5.94758086e-01,3.86208998e-01,3.86208998e-01,5.99954992e+00
3.14800000e+01,1.01307107e+04,1.01307155e+04,1.01307102e+04,5.94771593e-01,5.94771461e-01,2.14306631e-03,2.14306631e-03,4.86221111e+00
3.14850000e+01,1.01307315e+04,1.01309419e+04,1.01307102e+04,5.94771593e-01,5.94762411e-01,2.25261680e-01,2.25261680e-01,5.13006296e+00
3.14900000e+01,1.01307512e+04,1.01311564e+04,1.01307102e+04,5.94771593e-01,5.94753843e-01,4.36697111e-01,4.36697111e-01,5.88865511e+00
3.14950000e+01,1.01307739e+04,1.01308594e+04,1.01307653e+04,5.94769389e-01,5.94765700e-01,8.95909830e-02,8.95909830e-02,4.54803766e+00
3.15000000e+01,1.01307908e+04,1.01310435e+04,1.01307653e+04,5.94769389e-01,5.94758355e-01,2.71051959e-01,2.71051959e-01,5.68541423e+00
3.15050000e+01,1.01308166e+04,1.01308216e+04,1.01308161e+04,5.94767368e-01,5.94767119e-01,1.20094293e-04,1.20094293e-04,5.41759237e+00
3.15100000e+01,1.01308329e+04,1.01309567e+04,1.01308204e+04,5.94767185e-01,5.94761813e-01,1.31042208e-01,1.31042208e-01,4.65901725e+00
3.15150000e+01,1.01308567e+04,1.01312156e+04,1.01308204e+04,5.94767185e-01,5.94751480e-01,3.86213223e-01,3.86213223e-01,5.99968220e+00
3.15200000e+01,1.01308758e+04,1.01308807e+04,1.01308753e+04,5.94764987e-01,5.94764855e-01,2.14308976e-03,2.14308976e-03,4.86231832e+00
3.15250000e+01,1.01308966e+04,1.01311071e+04,1.01308753e+04,5.94764987e-01,5.94755805e-01,2.25264144e-01,2.25264144e-01,5.13017608e+00
3.15300000e+01,1.01309163e+04,1.01313216e+04,1.01308753e+04,5.94764987e-01,5.94747237e-01,4.36701889e-01,4.36701889e-01,5.88878495e+00
3.15350000e+01,1.01309391e+04,1.01310246e+04,1.01309304e+04,5.94762783e-01,5.94759094e-01,8.95919632e-02,8.95919632e-02,4.54813793e+00
3.15400000e+01,1.01309560e+04,1.01312087e+04,1.01309304e+04,5.94762783e-01,5.94751749e-01,2.71054925e-01,2.71054925e-01,5.68553958e+00
3.15450000e+01,1.01309817e+04,1.01309868e+04,1.01309812e+04,5.94760762e-01,5.94760513e-01,1.20095607e-04,1.20095607e-04,5.41771182e+00
3.15500000e+01,1.01309981e+04,1.01311218e+04,1.01309855e+04,5.94760579e-01,5.94755207e-01,1.31043642e-01,1.31043642e-01,4.65911997e+00
3.15550000e+01,1.01310218e+04,1.01313807e+04,1.01309855e+04,5.94760579e-01,5.94744874e-01,3.86217448e-01,3.86217448e-01,5.99981448e+00
3.15600000e+01,1.01310410e+04,1.01310458e+04,1.01310405e+04,5.94758381e-01,5.94758249e-01,2.14311321e-03,2.14311321e-03,4.86242552e+00
3.15650000e+01,1.01310618e+04,1.01312722e+04,1.01310405e+04,5.94758381e-01,5.94749199e-01,2.25266609e-01,2.25266609e-01,5.13028919e+00
3.15700000e+01,1.01310815e+04,1.01314867e+04,1.01310405e+04,5.94758381e-01,5.94740631e-01,4.36706667e-01,4.36706667e-01,5.88891479e+00
3.15750000e+01,1.01311042e+04,1.01311897e+04,1.01310956e+04,5.94756177e-01,5.94752488e-01,8.95929434e-02,8.95929434e-02,4.54823821e+00
3.15800000e+01,1.01311211e+04,1.01313738e+04,1.01310956e+04,5.94756177e-01,5.94745143e-01,2.71057890e-01,2.71057890e-01,5.68566494e+00
3.15850000e+01,1.01311469e+04,1.01311519e+04,1.01311464e+04,5.94754156e-01,5.94753907e-01,1.20096921e-04,1.20096921e-04,5.41783127e+00
3.15900000e+01,1.01311632e+04,1.01312870e+04,1.01311507e+04,5.94753973e-01,5.94748601e-01,1.31045075e-01,1.31045075e-01,4.65922269e+00
3.15950000e+01,1.01311870e+04,1.01315458e+04,1.01311507e+04,5.94753973e-01,5.94738269e-01,3.86221674e-01,3.86221674e-01,5.99994677e+00
3.16000000e+01,1.01312061e+04,1.01312110e+04,1.01312056e+04,5.94751775e-01,5.94751643e-01,2.14313665e-03,2.14313665e-03,4.86253273e+00
3.16050000e+01,1.01312269e+04,1.01314374e+04,1.01312056e+04,5.94751775e-01,5.94742593e-01,2.25269073e-01,2.25269073e-01,5.13040230e+00
3.16100000e+01,1.01312466e+04,1.01316519e+04,1.01312056e+04,5.94751775e-01,5.94734025e-01,4.36711444e-01,4.36711444e-01,5.88904462e+00
3.16150000e+01,1.01312694e+04,1.01313549e+04,1.01312607e+04,5.94749571e-01,5.94745882e-01,8.95939236e-02,8.95939236e-02,4.54833849e+00
3.16200000e+01,1.01312863e+04,1.01315390e+04,1.01312607e+04,5.94749571e-01,5.94738537e-01,2.71060856e-01,2.71060856e-01,5.68579029e+00
3.16250000e+01,1.01313120e+04,1.01313171e+04,1.01313115e+04,5.94747550e-01,5.94747301e-01,1.20098235e-04,1.20098235e-04,5.41795072e+00
3.16300000e+01,1.01313284e+04,1.01314521e+04,1.01313158e+04,5.94747367e-01,5.94741995e-01,1.31046509e-01,1.31046509e-01,4.65932542e+00
3.16350000e+01,1.01313521e+04,1.01317110e+04,1.01313158e+04,5.94747367e-01,5.94731663e-01,3.86225899e-01,3.86225899e-01,6.00007905e+00
3.16400000e+01,1.01313713e+04,1.01313761e+04,1.01313708e+04,5.94745169e-01,5.94745037e-01,2.14316010e-03,2.14316010e-03,4.86263993e+00
3.16450000e+01,1.01313921e+04,1.01316025e+04,1.01313708e+04,5.94745169e-01,5.94735987e-01,2.25271538e-01,2.25271538e-01,5.13051541e+00
3.16500000e+01,1.01314118e+04,1.01318170e+04,1.01313708e+04,5.94745169e-01,5.94727420e-01,4.36716221e-01,4.36716221e-01,5.88917446e+00
3.16550000e+01,1.01314345e+04,1.01315200e+04,1.01314259e+04,5.94742965e-01,5.94739276e-01,8.95949037e-02,8.95949037e-02,4.54843876e+00
3.16600000e+01,1.01314514e+04,1.01317041e+04,1.01314259e+04,5.94742965e-01,5.94731932e-01,2.71063821e-01,2.71063821e-01,5.68591564e+00
3.16650000e+01,1.01314772e+04,1.01314822e+04,1.01314767e+04,5.94740944e-01,5.94740695e-01,1.20099549e-04,1.20099549e-04,5.41807017e+00
3.16700000e+01,1.01314935e+04,1.01316172e+04,1.01314810e+04,5.94740761e-01,5.94735389e-01,1.31047943e-01,1.31047943e-01,4.65942814e+00
3.16750000e+01,1.01315173e+04,1.01318761e+04,1.01314810e+04,5.94740761e-01,5.94725057e-01,3.86230123e-01,3.86230123e-01,6.00021133e+00
3.16800000e+01,1.01315364e+04,1.01315413e+04,1.01315359e+04,5.94738564e-01,5.94738431e-01,2.14318354e-03,2.14318354e-03,4.86274713e+00
3.16850000e+01,1.01315572e+04,1.01317676e+04,1.01315359e+04,5.94738564e-01,5.94729381e-01,2.25274002e-01,2.25274002e-01,5.13062851e+00
3.16900000e+01,1.01315769e+04,1.01319821e+04,1.01315359e+04,5.94738564e-01,5.94720814e-01,4.36720998e-01,4.36720998e-01,5.88930429e+00
3.16950000e+01,1.01315997e+04,1.01316852e+04,1.01315910e+04,5.94736359e-01,5.94732671e-01,8.95958837e-02,8.95958837e-02,4.54853904e+00
3.17000000e+01,1.01316166e+04,1.01318693e+04,1.01315910e+04,5.94736359e-01,5.94725326e-01,2.71066786e-01,2.71066786e-01,5.68604100e+00
3.17050000e+01,1.01316423e+04,1.01316474e+04,1.01316418e+04,5.94734339e-01,5.94734090e-01,1.20100863e-04,1.20100863e-04,5.41818961e+00
3.17100000e+01,1.01316586e+04,1.01317824e+04,1.01316461e+04,5.94734155e-01,5.94728784e-01,1.31049376e-01,1.31049376e-01,4.65953086e+00
3.17150000e+01,1.01316824e+04,1.01320413e+04,1.01316461e+04,5.94734155e-01,5.94718452e-01,3.86234348e-01,3.86234348e-01,6.00034361e+00
3.17200000e+01,1.01317015e+04,1.01317064e+04,1.01317010e+04,5.94731958e-01,5.94731826e-01,2.14320699e-03,2.14320699e-03,4.86285433e+00
3.17250000e+01,1.01317223e+04,1.01319328e+04,1.01317011e+04,5.94731958e-01,5.94722776e-01,2.25276466e-01,2.25276466e-01,5.13074162e+00
3.17300000e+01,1.01317421e+04,1.01321473e+04,1.01317011e+04,5.94731958e-01,5.94714209e-01,4.36725775e-01,4.36725775e-01,5.88943412e+00
3.17350000e+01,1.01317648e+04,1.01318503e+04,1.01317562e+04,5.94729754e-01,5.94726065e-01,8.95968637e-02,8.95968637e-02,4.54863931e+00
3.17400000e+01,1.01317817e+04,1.01320344e+04,1.01317562e+04,5.94729754e-01,5.94718721e-01,2.71069751e-01,2.71069751e-01,5.68616635e+00
3.17450000e+01,1.01318075e+04,1.01318125e+04,1.01318069e+04,5.94727733e-01,5.94727484e-01,1.20102176e-04,1.20102176e-04,5.41830906e+00
3.17500000e+01,1.01318238e+04,1.01319475e+04,1.01318113e+04,5.94727550e-01,5.94722178e-01,1.31050809e-01,1.31050809e-01,4.65963358e+00
3.17550000e+01,1.01318476e+04,1.01322064e+04,1.01318113e+04,5.94727550e-01,5.94711846e-01,3.86238572e-01,3.86238572e-01,6.00047588e+00
3.17600000e+01,1.01318667e+04,1.01318716e+04,1.01318662e+04,5.94725352e-01,5.94725220e-01,2.14323043e-03,2.14323043e-03,4.86296154e+00
3.17650000e+01,1.01318875e+04,1.01320979e+04,1.01318662e+04,5.94725352e-01,5.94716170e-01,2.25278930e-01,2.25278930e-01,5.13085473e+00
3.17700000e+01,1.01319072e+04,1.01323124e+04,1.01318662e+04,5.94725352e-01,5.94707604e-01,4.36730551e-01,4.36730551e-01,5.88956395e+00
3.17750000e+01,1.01319299e+04,1.01320154e+04,1.01319213e+04,5.94723148e-01,5.94719460e-01,8.95978437e-02,8.95978437e-02,4.54873959e+00
3.17800000e+01,1.01319469e+04,1.01321995e+04,1.01319213e+04,5.94723148e-01,5.94712115e-01,2.71072715e-01,2.71072715e-01,5.68629169e+00
3.17850000e+01,1.01319726e+04,1.01319776e+04,1.01319721e+04,5.94721127e-01,5.94720879e-01,1.20103490e-04,1.20103490e-04,5.41842850e+00
3.17900000e+01,1.01319889e+04,1.01321127e+04,1.01319764e+04,5.94720944e-01,5.94715573e-01,1.31052243e-01,1.31052243e-01,4.65973630e+00
3.17950000e+01,1.01320127e+04,1.01323715e+04,1.01319764e+04,5.94720944e-01,5.94705241e-01,3.86242796e-01,3.86242796e-01,6.00060816e+00
3.18000000e+01,1.01320318e+04,1.01320367e+04,1.01320313e+04,5.94718747e-01,5.94718615e-01,2.14325387e-03,2.14325387e-03,4.86306874e+00
3.18050000e+01,1.01320526e+04,1.01322631e+04,1.01320313e+04,5.94718747e-01,5.94709565e-01,2.25281394e-01,2.25281394e-01,5.13096783e+00
3.18100000e+01,1.01320723e+04,1.01324775e+04,1.01320313e+04,5.94718747e-01,5.94700998e-01,4.36735327e-01,4.36735327e-01,5.88969378e+00
3.18150000e+01,1.01320951e+04,1.01321806e+04,1.01320864e+04,5.94716543e-01,5.94712854e-01,8.95988236e-02,8.95988236e-02,4.54883986e+00
3.18200000e+01,1.01321120e+04,1.01323647e+04,1.01320864e+04,5.94716543e-01,5.94705510e-01,2.71075680e-01,2.71075680e-01,5.68641704e+00
3.18250000e+01,1.01321377e+04,1.01321428e+04,1.01321372e+04,5.94714522e-01,5.94714273e-01,1.20104803e-04,1.20104803e-04,5.41854794e+00
3.18300000e+01,1.01321541e+04,1.01322778e+04,1.01321415e+04,5.94714339e-01,5.94708967e-01,1.31053676e-01,1.31053676e-01,4.65983901e+00
3.18350000e+01,1.01321778e+04,1.01325367e+04,1.01321415e+04,5.94714339e-01,5.94698636e-01,3.86247020e-01,3.86247020e-01,6.00074043e+00
3.18400000e+01,1.01321970e+04,1.01322018e+04,1.01321965e+04,5.94712142e-01,5.94712009e-01,2.14327731e-03,2.14327731e-03,4.86317593e+00
3.18450000e+01,1.01322178e+04,1.01324282e+04,1.01321965e+04,5.94712142e-01,5.94702960e-01,2.25283857e-01,2.25283857e-01,5.13108094e+00
3.18500000e+01,1.01322375e+04,1.01326427e+04,1.01321965e+04,5.94712141e-01,5.94694393e-01,4.36740103e-01,4.36740103e-01,5.88982361e+00
3.18550000e+01,1.01322602e+04,1.01323457e+04,1.01322516e+04,5.94709938e-01,5.94706249e-01,8.95998034e-02,8.95998034e-02,4.54894013e+00
3.18600000e+01,1.01322771e+04,1.01325298e+04,1.01322516e+04,5.94709937e-01,5.94698905e-01,2.71078644e-01,2.71078644e-01,5.68654239e+00
3.18650000e+01,1.01323029e+04,1.01323079e+04,1.01323024e+04,5.94707917e-01,5.94707668e-01,1.20106117e-04,1.20106117e-04,5.41866738e+00
